Attendance,StudyHours,AssignmentScore,PreviousGPA,ParticipationLevel,InternetUsage,SleepHours,FamilySupportIndex,ExtraCurricular,FinalExamScore
97,3.8025354396098807,76,7.037553602972785,2,5.677121363947567,8.762559996744455,2,0,66.72097497757069
63,4.007733290722384,71,6.350365189623785,4,3.478628650574878,6.317285109930017,2,1,60.25947957835712
60,8.804928462729102,86,6.35966497943881,2,3.2413036006717117,5.168801874325194,5,0,76.77047557145578
67,6.489782306260199,76,6.772997660936673,5,0.30193759760798367,6.985180502002558,2,0,72.80491627661306
88,6.1871272909949315,78,6.202236751838155,4,0.3774448561081436,7.177845328596675,2,0,75.20076700664382
98,2.9181509749537398,52,8.505828078707708,4,1.1240807479607333,5.673762204527661,3,1,68.36493212562007
62,8.88111754679548,93,7.149306866035608,2,0.19482463015048967,8.041858425104266,2,0,81.32800755531201
91,7.78251442566787,62,7.118983871076284,2,4.460117373420074,8.939716433765966,4,0,76.71200071954169
69,2.5413468952000127,94,7.327993176951061,1,4.339981823963779,8.783098868033843,3,0,63.156207710988014
69,7.662680777838149,59,8.651185096838887,5,0.8163374065898577,5.788424155294608,1,1,76.5459490010197
78,6.3483057387411685,85,9.482535525933962,1,5.016473404771686,8.501452959603043,3,1,77.97443343560145
93,2.653802765974226,58,9.036347730222554,4,0.9287162090766719,7.817974545646739,2,1,69.71056329549043
92,5.666405132229252,76,8.91011692090038,2,1.8070535219841528,6.815386255227646,4,0,77.58246382752257
82,5.877570297040376,83,7.9375647424033975,4,1.49386139496819,7.162443977298916,3,1,80.08173441754028
87,3.326196321306206,100,8.775222227869648,4,2.233842591438287,8.398400699929832,4,1,79.1894974151119
91,9.565585176002259,50,8.211049472134333,3,1.5279825953397712,6.920539758553493,1,0,82.00525088302244
66,8.799802971845295,81,6.865002112746115,3,2.933705558630712,6.492829476420507,1,0,76.2917892474181
88,7.3521786986328665,74,6.834353470964203,4,2.4444472881281127,6.972989972103943,5,1,82.56150123317325
67,5.698364488004858,78,7.185568027501134,2,5.919416944675959,7.316519216140197,5,1,69.55483181132465
60,5.294124332676068,56,9.643210683879254,4,0.335558100769354,5.756310615113396,3,0,69.12755736953308
62,7.207787737207633,98,8.189659361518903,3,0.8530882583241097,8.603630921067962,5,1,84.25783319617125
83,6.363454955255244,52,8.935621508007477,2,0.3169553634516149,7.696747795318455,4,0,75.98234294455973
82,2.498184847055085,69,7.38623503926619,4,3.7550471698942545,7.533075669349955,5,0,64.5103306659471
67,6.1000211901626535,69,7.630863082660901,5,0.3270556644823175,5.397984904722552,4,1,74.56132435332523
96,8.451228937862716,79,6.5022623145490055,5,5.01863842425674,7.416695752690368,5,1,85.78230341485244
62,5.6739190207756645,84,6.685179831286682,4,3.071631784091567,5.483842648953969,5,1,72.04218144785973
92,2.4156526204341473,84,9.309426219304582,2,3.162045747489202,5.314790700781597,5,1,72.018346282267
87,8.290225595072265,98,8.339354526755528,4,3.3695670462731653,7.109243582569573,2,0,87.285162779659
67,3.610910257087795,88,7.350129863535276,4,1.0248822378372644,6.61114213618598,2,1,67.89346240283463
93,4.06896667910431,76,9.211404835982183,3,1.1861418186869253,7.355241080624893,5,1,78.08799701565677
94,3.317650827458367,75,6.986079622551932,5,1.912903937238028,5.356888672228955,4,1,71.43277463260532
91,4.64172051897198,63,9.904130794400816,3,3.5609784949311085,6.723932251389034,3,0,72.51601455085587
83,8.05401204550908,66,7.379270430984679,3,1.2607066556412871,5.699146860180631,1,1,77.36381760189226
73,6.155086876031499,67,7.34924381660491,4,0.6979903627995674,8.948400343696466,2,1,75.37242320093638
91,3.6390501932057004,94,7.247647622146821,3,5.820701318510594,7.2446008497406975,5,0,71.79911127475148
75,9.022640625216326,78,6.488446063697152,5,0.13189088885773748,7.74974744376347,1,0,82.19175175422924
63,9.036654839612233,69,6.44454858932805,3,4.816184432016129,6.301673122730431,2,0,72.16368974490385
96,8.964627400368055,76,8.592420138136493,5,4.728210897450133,5.378955659117377,3,0,87.69957019350028
80,3.9103696910523142,67,9.500472178232188,3,1.783284683070576,8.903483451134147,4,0,71.91401766811602
73,5.609914753447905,53,9.162082041086695,5,0.8137596960438804,6.145036141532733,5,1,75.74722308407006
90,9.879917249127,50,6.564430376085404,3,0.8737718802325405,6.695232740694297,3,0,80.38176990122697
77,8.176099810479922,99,8.182328487168267,3,4.184589703423155,7.5994556868103,2,0,84.24853948228518
66,2.2173393698044785,50,6.4223661839065596,2,3.856839546517042,5.098789190744445,5,0,50.390769772455606
69,2.5216367300839364,75,6.18117857445231,5,4.696474045508321,8.241036522069148,1,0,57.03587629721922
66,5.711451014498662,94,8.625543437539068,5,5.624887034394628,7.146312760114482,4,0,76.85734044555637
92,9.273761646892481,69,8.1406093347214,5,4.151564179599552,6.112868748275289,2,0,84.06072435097599
82,6.309614383621714,72,6.328094740845883,1,0.9351092193086608,5.246431941169877,4,0,70.93621536456224
80,5.982500064274322,59,6.139756985623954,3,1.460655700592464,5.649993661897765,5,0,68.9887462390161
78,2.8437895996530447,60,9.959025653637338,5,5.0531623852386875,8.580135435413748,3,1,67.59200028647501
78,7.254240837794352,90,6.1200853285962875,1,1.2558364550052514,7.744096895743564,4,1,78.47395701599847
95,8.576825284801803,90,7.778113012200638,2,0.4351339017268885,5.999606886547559,1,1,86.61795656764133
88,5.043360060060499,54,8.018476098430781,5,4.219680324253503,5.262403059780118,2,0,67.12705259095615
77,8.20489480740262,50,6.46912059120178,5,2.415158132940852,7.762461249546545,1,0,72.36413990514508
61,9.715813231206493,66,6.6762471137588655,1,5.520240315275421,7.2896309038710605,4,0,74.37423485736797
60,3.6301316730215127,71,7.40722002564141,3,3.901530426561969,6.6180780978329405,3,1,60.82988483182275
64,6.18663704955793,83,9.046703504854651,2,0.5425138667499645,6.454445796760256,3,0,74.30470587932166
79,4.297103664676604,94,8.028329696241066,5,5.6871394035219645,5.867257103716433,1,0,70.64286847605658
70,8.342835352270715,90,8.551607498211846,3,1.5513435818414754,7.6784450261500705,5,0,86.82601091101677
61,6.62074692704926,78,9.940698220362698,2,2.0232749424377143,8.882672111175482,5,1,82.1929308942493
62,7.07665934040243,53,9.072021741252838,4,2.413562482101252,5.702860983347303,3,1,72.81916570463399
82,8.383313276927153,54,7.73744599256487,4,0.3073457784258795,7.3884664800620135,1,0,78.3755696992823
71,5.167763781299639,60,7.785767687186195,2,2.9790925333836293,6.696740222983905,1,1,65.01036683490315
79,9.320720547256347,100,8.47508830816402,1,0.7399109464517535,6.78675488697866,1,0,87.15279808440562
64,6.26423093796912,70,8.661460833675617,2,2.4058219601301105,6.016589120511258,4,0,70.90146486375512
96,3.263638582682784,84,8.002843703346684,2,2.104258727952506,8.300539502645677,5,1,74.81157316865044
97,7.56719294535042,61,8.57944489125992,1,4.63704050055902,6.9410224165889645,5,1,81.00165352214168
89,8.346090803506035,75,6.0941299776563955,1,4.819023069796387,7.173623408793056,4,1,78.58659284502873
68,4.534093416540213,100,7.718491455587376,3,0.9204772943345281,6.219043651189303,2,1,73.11237362220744
93,8.857434055990023,68,7.115752304293907,3,2.1993071242753572,5.7272338626677985,4,0,83.0983958019381
94,9.249146038126131,94,6.516697780972441,1,2.24011896619099,5.343641552811282,1,0,83.13351867703467
81,4.215235899022471,56,6.3981860512351005,4,0.9084626636165103,7.856476563699664,4,1,67.29125642457024
83,9.868171781721777,96,8.41276866245867,4,4.790721030307143,5.784937126751423,1,1,88.71550491498677
76,3.1256922243900673,56,8.094402188610447,2,4.243369970012539,7.7603014167551905,3,0,59.69879658945349
69,3.6161253472199197,75,7.014336467985476,5,1.1422907177822084,6.5615057841878155,1,0,63.368141494424705
89,3.473798713904209,89,7.8838002350900585,2,2.2003314515627945,6.663099203958605,5,0,72.20794672663925
82,9.151917680062963,54,7.968929260729633,2,0.6348301491390853,6.876709984371087,4,0,81.94778636484811
91,7.234340418599695,70,6.780035921754463,5,3.7692395825582636,6.470834032510172,1,1,77.20803494470749
76,3.216834265778183,63,8.608372247526603,1,0.728231547291718,5.40247990889036,2,1,63.3210614181976
76,5.522587346946792,53,9.123677425544361,4,5.9156050117495065,6.238527240011383,3,1,68.85156866261721
73,6.922384200558416,72,9.165854163558077,2,4.684092448127174,7.654937442775754,2,0,74.87072254411817
68,2.6677126799150663,91,8.40987932281382,5,2.3414312975039704,7.663137605875484,2,0,68.4524753824773
99,9.05933094725871,69,8.046554330076056,3,3.4713835936761264,6.1448972289599775,2,1,85.40839773174515
61,8.428828283532281,64,6.24402857202158,2,5.468050897298452,6.840410506230752,3,1,71.46483839818808
84,6.041654188613106,99,7.151325195406423,4,3.324595682374957,5.77378891204775,3,1,78.93579227304247
98,9.737012922073363,94,6.37308578711268,1,1.046990918387731,5.841488326119343,3,0,87.63366646136443
68,5.342087834200798,78,9.855292643513895,2,2.2722201334869556,5.09218835362643,3,1,73.87679272994902
81,9.872882552291983,57,6.540320584903043,2,5.058869190178473,8.586986199630978,2,0,76.97260935618652
63,7.3433599904290165,90,6.607101639404409,5,3.8652780959377075,5.842826660299625,5,1,78.45599100697669
85,7.077370186031532,97,9.558306473321968,3,3.904346306002802,5.910135507745853,5,1,88.0626174443537
88,3.32763916236628,68,9.775713133905832,3,5.200928914130935,6.118405730580527,3,1,69.10022212391388
93,9.055422066437153,97,9.063316156939639,1,5.3638383447750275,5.5096322867817165,4,0,88.10910563142964
82,5.419917503364921,88,6.0216196946906795,4,5.518755430676618,7.557051532725451,1,0,68.92623978903494
96,3.297867246259835,95,6.005385083826255,1,0.5690951595189366,5.300571812710347,4,0,69.03249215664104
70,2.1008601598060723,77,7.512403079149803,2,3.2647560117786054,5.5368097053054015,4,0,58.127197514613655
65,6.478045469107061,95,6.57358148004357,2,4.4430571273099115,7.5790269063603715,4,0,73.19177460651662
77,6.219196976981411,76,6.073544568606389,3,4.541561070762083,6.358642481925771,5,0,70.3339695127691
80,7.7548289789532685,53,7.856266757618019,4,3.640297211820023,7.831791306804757,1,1,74.88372883284697
95,9.122064424142417,64,9.772247589627886,5,1.000724011102045,7.2296989786805685,4,0,92.93821333397706
100,2.635252677144236,84,7.295278299609725,4,4.784523323649986,6.024084692246053,3,1,69.03285880365243
97,7.851971922722899,86,8.644562713714786,2,4.3206680010896745,7.603311801957313,5,0,85.96360529219513
93,3.4992955527806577,50,8.608941412529763,5,0.5168146292942177,5.465094721171523,3,1,69.33986723978822
76,8.865416425257312,52,7.004320414660671,4,2.7828589480462576,7.145641532320122,3,1,78.22182543059525
96,8.55250811089325,96,8.601700995295458,4,1.0438643971308215,6.748592420180138,4,0,93.60890514915182
84,6.326350039884355,73,6.849335897147565,5,2.0248622742778313,6.071494331269763,3,1,76.92179807928412
97,7.681942388986492,76,6.488029654307557,2,0.1084865532341126,7.4160199909580005,1,0,79.16052738375866
71,4.514800905469987,89,8.80553314223876,4,2.4019792104645497,8.48533436936113,3,0,74.65168653332026
82,5.769343191462517,85,6.453763268415667,5,3.2992615269372627,8.995618799052307,4,0,76.80624299738656
81,8.573095181683772,83,9.98763687435742,2,3.717495556962521,7.431051074973698,3,0,86.82531558907179
