Attendance,StudyHours,AssignmentScore,PreviousGPA,Participation,InternetUsage,SleepHours,FamilySupport,ExtraCurricular,FinalScore,PassFail,PerformanceCategory
87,1.8969484817467719,91,8.998589568093598,2,7.523977588104086,9.59846591839687,4,0,50.61512740720089,1,Medium
84,6.189481930077215,71,5.616162878581624,3,7.622675113364675,9.224028809285924,3,0,52.44329563666524,1,Medium
100,3.2350039491147378,45,8.492653126045685,2,1.9146582923788689,6.53097901313592,2,1,51.06006552932845,1,Medium
64,8.343033659547675,94,7.0807268382030335,3,4.992907360365235,8.147810616011373,4,1,64.79662500781703,1,Medium
74,6.292988060107362,97,7.56925367288299,2,3.792610112862861,9.416975842215788,5,0,63.00647242839187,1,Medium
86,1.988562777752959,75,9.516490071878554,3,7.005481020688848,9.102576926073567,4,1,51.71759372606656,1,Medium
77,0.6461667984408614,77,9.449418632367433,4,2.171446914208426,6.485962084121246,4,1,51.08256959353581,1,Medium
59,0.42633209287032736,50,9.089281528275148,5,0.029619254659334793,4.674316295933564,5,1,46.025870491879374,1,Medium
88,3.7140856765014076,72,7.550741902281617,3,1.3004896474513208,4.453782183007297,4,1,55.1511740344801,1,Medium
66,2.658511366543135,63,8.681199050669166,3,2.7961824093551844,7.462384271354216,5,1,51.31868278652206,1,Medium
88,6.46090123462508,62,7.564485277594047,4,2.525769038163909,7.855767611265589,5,1,63.86503767323905,1,Medium
71,4.993338349786183,54,9.348030412373888,3,6.330903352983087,9.099055627582144,5,0,53.74877986072981,1,Medium
75,2.660192780053807,66,7.013879166164499,1,5.4444853291107025,5.7550901220461865,2,0,40.193132961805205,1,Medium
93,1.4923777795017612,50,9.851176722074385,4,2.396450556919178,5.004822943300255,3,0,48.314876182422,1,Medium
74,1.271997626874496,96,9.661613791144388,1,3.661950537329707,6.274034999069197,2,1,48.715990465875,1,Medium
66,8.646603921404177,90,8.708013097258927,4,0.7644728316666818,6.12145074179365,5,0,70.9051446740774,1,High
62,2.4347796840486726,89,6.39707942088036,3,7.185171558560806,4.7948137241071285,3,0,40.74350707596176,1,Medium
69,6.5171064791096835,56,5.658267943966292,1,7.483398595588273,8.033695915078912,3,0,46.07204145444456,1,Medium
74,8.106859279862663,90,9.273517250465988,3,7.838428283047505,7.052151644376256,5,1,65.72810952559033,1,Medium
53,6.140813111847361,92,5.8265114306898065,4,6.948422646286701,8.326736536688598,3,0,52.138429681882855,1,Medium
59,8.595652316469458,53,9.271303944986679,3,1.3916871015698042,6.116146721018408,3,1,62.89150964784767,1,Medium
52,3.923937215284745,66,7.453825033561802,1,0.3695718656130307,5.954213269466214,2,0,45.7866686750412,1,Medium
90,9.562221906489484,57,7.032783919040521,1,4.636773819301392,6.835455118263134,3,0,60.99454816418045,1,Medium
94,1.3314500417809694,67,9.515953894172146,3,7.300840215064883,9.264444072370882,5,0,49.40004878492392,1,Medium
67,1.021495296575381,90,8.01925491270139,2,1.4188108932779429,4.241687840403882,1,1,44.3950755975155,1,Medium
96,6.586921462074436,86,7.883070035648589,4,0.056343316993134884,8.828996903778833,1,1,68.65731306949996,1,Medium
85,9.428311414132617,86,7.793829723121988,4,6.443968368257955,6.213925675946539,1,1,65.62799900871647,1,Medium
96,8.08883461636328,43,6.855847580097657,3,0.614365474293872,9.127714154730867,5,1,67.08727805280897,1,Medium
71,0.7641685943805143,46,8.928215517645636,2,3.3096482552802433,8.813218053015138,1,1,40.653010046900846,1,Medium
83,2.7936771393471638,84,6.263992220078865,1,5.43109869751028,6.092567484376531,2,0,43.56850809425833,1,Medium
96,9.303188848378237,74,9.694474800206375,5,1.894380683649441,8.163259211929695,5,0,77.52774804655299,1,High
57,2.5305843280078455,87,9.469926025234804,5,0.6717005075738136,4.957796540640641,5,1,56.67799675577849,1,Medium
89,7.8117042378691925,48,6.687401628374491,3,6.160169827646629,9.377689312982728,5,1,60.483460194325126,1,Medium
98,8.251321959287038,47,8.647318849158319,2,5.0414006790963315,6.426946386711457,3,0,60.12809228289233,1,Medium
93,4.954521034609818,91,7.8661159722479574,2,7.907923875894438,6.733753692131201,3,1,55.42786793810044,1,Medium
68,3.863489098483155,84,6.688246509996173,4,2.7544642665596744,8.23455430622191,3,0,52.9125439743089,1,Medium
91,4.501244324197597,56,9.942608239977233,1,0.4940990903215976,8.925041420229107,4,1,60.916705145310075,1,Medium
90,2.2696469436536413,56,5.126186729241321,2,5.874800282682366,5.418056459969257,2,0,37.45213951529066,0,Low
86,8.893909161288443,88,6.263230153106433,5,4.173867350825965,7.9681008392619725,5,1,71.03182641150127,1,High
55,4.506196567297579,72,7.600370305555752,1,1.7056314511130806,6.351988263334891,5,1,52.274406622965664,1,Medium
75,8.824594404560997,71,7.609765017392819,1,6.253831912038075,6.212217544023768,3,0,57.78146478347148,1,Medium
83,1.056934799062741,47,7.944665374727821,3,1.63004388679955,8.140154943643928,5,0,46.534407380681984,1,Medium
94,9.882752710001313,58,8.758380860114595,2,2.0852932386634926,6.323099644935606,5,1,71.80148456021338,1,High
55,4.432730874436182,77,8.117389152596482,3,0.7402284349337531,6.076651000986446,1,1,52.37517073079126,1,Medium
86,0.47830820394105467,42,8.001407302640185,2,3.1954582322468355,9.015330448757455,5,0,42.96392106813417,1,Medium
82,0.38021848237454914,98,5.267572314565216,4,3.3514337914993515,4.6076567429860384,4,1,45.45621344352437,1,Medium
71,7.462072574818386,44,6.882651438946492,3,4.116494322786387,8.055355736981264,3,0,54.154181075415266,1,Medium
70,6.5903553420368075,52,6.16027869850578,3,5.67171413699022,5.492352362743748,2,0,47.46385653791828,1,Medium
55,8.021305581275875,86,6.326850558009877,5,7.248807429443406,4.092989450957142,2,1,55.01447444897895,1,Medium
55,1.0536753395280596,85,7.7716873717017245,3,1.101872791102469,5.000585613236153,1,0,41.940285825197385,1,Medium
97,0.3557086703554835,100,5.997526574648042,2,0.43478478678925647,7.639969178655207,2,0,48.73075363506292,1,Medium
53,5.085792894475785,70,6.469745505084488,5,0.14824986875466628,8.254763148915625,2,1,55.411922986748245,1,Medium
79,3.8759523148276953,94,6.185423542586701,3,1.14897102455053,4.12634670133792,3,0,52.863805102402196,1,Medium
60,4.619469366709557,55,9.742514716090973,3,5.2635958862530074,4.218552659810321,3,0,47.31276409951509,1,Medium
79,9.91588408870274,89,9.723328660855476,4,5.819816623971973,9.415252689057718,4,0,73.81632610586138,1,High
80,9.707499576706702,71,8.049707792980259,3,6.292045708224977,4.439834908682319,1,0,60.03114110452391,1,Medium
73,9.423153896731929,61,9.6226123436595,1,1.9496656952347413,9.365092951699427,2,1,67.6659572758589,1,Medium
58,7.838426767676738,68,8.929063227341866,5,2.4471585060921592,5.368995482505435,4,0,62.469249865991564,1,Medium
52,3.548413602568904,61,7.949739414009044,1,3.8650771645239956,8.440106800949277,1,1,43.71064606362379,1,Medium
100,4.121309302627716,82,5.032176057483978,5,0.505464774881812,5.858399493676073,2,0,56.039872188170506,1,Medium
80,5.4961604371892445,42,8.86258143039702,4,4.889132185689969,9.152512153655103,2,1,54.809525168120004,1,Medium
89,8.305344564048399,93,8.512441707942344,3,7.869880269406062,8.202729192546148,3,0,65.11419059703806,1,Medium
86,0.6871283251826776,49,8.07626826641207,3,2.8864504910240205,6.410880751610171,5,1,45.50393328525841,1,Medium
85,4.242968858848881,81,8.80212155841236,3,6.0227798007310716,4.457814725044477,1,0,50.03118572779303,1,Medium
73,0.8261766345926869,60,7.564610823873829,5,4.000271324556864,8.396201103224843,2,0,42.65923732515423,1,Medium
80,5.146575865735116,55,8.520416356606695,3,1.0224947548830619,7.701308535791089,1,0,54.65055084620809,1,Medium
55,8.989008240062354,51,9.675860433632467,1,4.657899590420691,4.017470307002732,4,0,56.24151439043595,1,Medium
51,7.8248492456393794,41,6.8790250792304315,3,2.3989941475525196,4.056519135834672,4,1,52.82405593726757,1,Medium
69,2.2784241754310997,80,8.540609174503127,4,0.27522566762766587,8.852757839156164,5,1,57.7213169120719,1,Medium
77,9.759908495987924,63,7.378439090054794,1,5.07943784094195,5.5563984328111236,2,0,58.555290858718394,1,Medium
60,6.673503980464284,74,8.371998259069908,3,6.871458794597821,7.816802006368394,3,1,55.832900049944044,1,Medium
53,0.10427699397403067,95,8.81446667777182,3,2.758158135198993,6.725286518591485,2,0,42.96819925533743,1,Medium
64,2.554134846852195,69,5.22726250217898,2,3.122364377702164,9.180580087130604,1,0,40.93930155804475,1,Medium
55,2.607132999199165,96,8.233002219743309,5,7.128173463737692,9.501766678614931,4,1,52.01548737283638,1,Medium
98,0.6925430628585993,69,6.133705922034723,1,6.508870506938847,9.980846276073123,1,1,40.45868074031458,1,Medium
79,9.59826518075929,86,8.350162689037834,2,5.719622588414217,4.922104814843481,5,1,67.74286300817337,1,Medium
87,4.782552945759237,74,7.3416509296690675,4,1.9903765100251833,9.177784278852853,4,0,60.011820458016146,1,Medium
100,8.95814597371882,58,8.867763709324436,5,7.281733239733156,5.596128260372811,3,0,64.31237345383016,1,Medium
51,3.2221550344462835,89,5.617004076027982,1,1.235326060313704,7.544895249373046,4,1,48.404239076873765,1,Medium
64,1.2523357043282712,47,8.131611758280975,3,5.014164155337775,7.034637003215265,2,0,37.24007049531581,0,Low
60,4.743361099062139,65,6.392353644637762,1,0.2304094443721496,4.107928789434326,2,1,47.547470362315586,1,Medium
57,1.1395663471431716,88,9.264909976652957,3,5.149758450599567,9.596627679436569,4,1,49.04399314181522,1,Medium
75,4.860155029775399,79,9.641917528181537,5,2.2171548149868787,4.469962330895311,5,1,62.34858079989541,1,Medium
100,9.202971812194077,46,9.981991468395277,3,3.59741581746976,8.129313516446416,2,1,68.87998605294317,1,Medium
94,5.207681418342127,69,8.980037012136417,4,2.7621164164564247,8.710041017249573,2,1,62.209673410540695,1,Medium
93,6.1649972689508346,46,8.768670352140022,3,1.3820540499696792,8.771727094286106,3,1,62.112239971332016,1,Medium
54,1.566384369738083,42,6.077503794337755,4,4.975846320750993,4.812967113573069,4,0,34.06609563028065,0,Low
55,0.43735625879969486,40,6.680035294950544,5,7.0558044411248595,6.685419703047833,2,0,30.321703925586068,0,Low
75,1.1080796217980704,75,7.328412708811397,5,7.672673938259227,8.976573222603879,5,1,46.82257409640595,1,Medium
53,5.985315756843656,64,8.866905238911249,1,1.5387709052313205,5.816075262272528,1,1,52.136932791949086,1,Medium
68,0.9501169899230466,76,9.574829325389842,4,5.738982192503787,6.8064920522479815,4,1,47.203423309574575,1,Medium
69,3.759928899413114,40,5.945695500114923,4,5.314714932845458,5.636763356199075,3,0,40.581223083009014,1,Medium
82,5.50091940458156,54,9.611837423350515,2,2.7470223165965804,6.781308507311945,2,1,56.409013710367056,1,Medium
69,3.8865279862984705,76,8.478123261770289,2,0.1527935948298067,9.327027535557281,5,1,59.525981915239754,1,Medium
98,1.6368380146530148,52,8.053853653425193,2,5.518329978502929,6.730745386196617,4,1,45.70260457791487,1,Medium
61,2.737913075141065,79,5.999206356409697,3,7.563958884476001,7.335472102445922,5,0,42.78123741482565,1,Medium
96,9.28317532848577,47,5.2776251640457525,2,5.056960975325211,6.423857699818502,5,1,60.835308366821714,1,Medium
50,6.759822755863554,44,7.842324492539699,4,3.4823417935010728,6.760703099219953,3,0,51.35122915938233,1,Medium
75,4.960478386798865,99,8.257578416644462,3,4.201231152893027,4.09104519427853,4,0,56.75461633477972,1,Medium
63,0.12714889986893518,48,6.053907246773441,5,1.5970304612793402,5.702473059762736,2,1,37.22855745337521,0,Low
87,9.924154004894701,40,7.782281029127282,1,6.0043533100299005,6.6194903304509465,3,0,58.49407099373599,1,Medium
86,6.7145493489464325,75,9.282467013812868,2,5.971358640078792,7.802781855956374,2,0,58.74080164497387,1,Medium
60,3.169224773449449,74,9.1753297272751,5,1.1641384030993995,6.700311583323353,1,0,51.647151808929394,1,Medium
85,8.792686599978381,41,9.636775902931486,4,7.023827059997273,6.026902259929384,5,1,63.333229989292946,1,Medium
62,2.584316202918181,79,6.829429047784402,1,2.153517915786442,6.328592412064943,1,0,42.44786047223432,1,Medium
92,5.440165791827516,62,6.590247862754594,5,7.858048487492919,5.453759975202799,5,1,54.31805776760985,1,Medium
52,6.360707637298251,48,8.747130029904042,1,3.0632241122979664,9.546965696644317,3,1,53.619464298286964,1,Medium
82,2.2106337145372845,73,7.155562025485025,2,1.4230724698759971,7.130459354745487,2,1,48.93469937075386,1,Medium
55,9.78397278800596,85,5.437743320138903,4,2.8137608907652183,4.0804567232327384,2,0,59.86312860188259,1,Medium
99,7.481919059789975,53,6.414005653352499,1,3.521442629577545,4.11667755051728,3,1,56.1918716628141,1,Medium
59,5.578132255110699,43,7.092911427657445,5,0.5544621843063586,9.837769809712249,4,0,55.70856295224074,1,Medium
54,1.8059459817530088,69,6.4625821273812605,2,4.625747049786316,5.32870534823947,1,0,35.02952010684769,0,Low
72,0.5385820699802613,70,6.6610278547366075,2,4.781059518951203,8.833649732885888,1,0,37.48217473776877,0,Low
59,3.2005983252098344,77,6.468879530871954,5,5.911443642795778,4.349651809363447,2,0,42.45561032355932,1,Medium
93,7.531873359134028,50,5.207495835915397,5,0.23335913832594635,9.526976420167294,2,1,63.50280032850769,1,Medium
51,2.6933129830202507,74,8.185473504122212,1,4.329905715470641,9.24650202200007,2,1,44.86646351476335,1,Medium
62,5.395562204955051,47,7.986462101767346,3,0.42325946616531507,7.426558974607088,3,0,52.96525842982865,1,Medium
89,7.279471767307432,42,8.266917492393404,2,5.6091537597332275,4.053991943699534,4,1,55.180395854900105,1,Medium
51,1.0794371464646435,53,5.961549480168137,1,0.4458238856078758,5.546865244140026,1,1,34.45524213391095,0,Low
69,6.852980161158734,99,6.478272708062427,5,7.293822786733061,6.44093588439079,5,1,61.08673859155051,1,Medium
50,0.918708877100447,52,8.098079634724611,1,5.616660535075972,6.76038470048537,3,0,33.197519635126085,0,Low
86,9.651297421269966,84,7.998137842299607,5,4.059118120681257,5.786072551374232,1,1,69.40588660947374,1,Medium
58,4.883941300649396,71,7.531651546771339,4,3.5320313862493995,4.19768720947318,4,0,50.47356459263598,1,Medium
66,1.5067610770987738,73,6.752066250050987,5,1.045381043306099,7.540764435559253,3,1,48.85519435118675,1,Medium
58,3.423836360335465,84,9.56465502387345,5,2.3279951165173047,7.144928006168536,1,0,53.237274324757934,1,Medium
60,4.134164492952614,100,6.698851211494219,5,6.95167284016717,5.698003812574466,3,0,49.70551806888654,1,Medium
64,7.581850110765373,58,7.2780957821862575,3,7.235622492499951,4.227855805417639,1,0,48.10703831175609,1,Medium
73,7.434237860766093,98,8.390569154771043,5,0.005981666964248511,9.96756512333164,1,1,71.79114055960628,1,High
87,6.11940505337331,77,7.71510715433382,2,4.75309113182041,6.891917120958436,4,0,57.88702007383242,1,Medium
84,1.0593071255849296,55,6.734429881821928,2,5.754404872200909,8.536025450644463,5,1,42.747526852477655,1,Medium
79,1.5156937158767358,41,7.178223952282549,1,4.94997585966085,6.713884210308013,4,0,37.642007516185814,0,Low
80,0.9375692064555663,79,8.972404089267531,3,0.6534381189308318,4.259021745177648,1,1,47.69335733999262,1,Medium
98,5.7717278328755,56,6.390645777433062,1,1.7417991903912178,5.857604470513,3,0,53.76669241083188,1,Medium
54,8.77138441511404,94,5.711276198884077,2,2.0027221390510883,5.920660846035407,4,1,62.63314883158668,1,Medium
93,4.338005122547718,73,6.565816009148886,2,6.653797050440717,9.030117424294096,5,0,52.71252783787247,1,Medium
99,1.608481739577462,81,9.247671077439506,4,3.7055954904713637,7.925379867999246,1,0,52.13115037563099,1,Medium
63,5.58042325148967,99,5.444948574281733,5,3.8946256955298946,5.652579421836837,4,0,55.763289860994504,1,Medium
60,8.117522168657098,55,9.95848036686226,2,7.4791443724360684,9.806439727954515,4,1,59.85721139546595,1,Medium
58,7.4171206151293,77,7.705014494638313,1,5.096687110837724,5.929250994387228,4,0,54.700574414733424,1,Medium
83,8.814507796750213,99,9.924228719835469,1,7.189341612421311,9.989404154972322,4,0,69.52532407543666,1,Medium
61,2.779020972488678,41,9.694982110429887,5,3.6520708427322637,9.97698215902158,3,0,48.62069137340044,1,Medium
84,1.9395386726777486,41,7.264068571054584,5,1.1954900681463538,5.147263106480451,5,0,47.159906799990225,1,Medium
84,8.798164859419387,65,5.992455373026745,4,7.439484752592685,5.876446697130401,5,1,60.801945478343704,1,Medium
50,6.575603127780231,52,5.824423882825692,3,3.669640925340306,6.916265190907925,1,0,45.993201611529756,1,Medium
89,3.1092893000755417,95,6.199946819349788,1,1.453051375030575,7.984604026887346,2,0,52.20854512434847,1,Medium
71,7.423480505725092,86,8.550663202822687,5,2.419165922431378,7.1682846940227956,3,1,67.39174366663248,1,Medium
78,8.151183844803679,70,6.364749973657439,1,0.40642071751153797,9.816648814793542,1,1,62.581150466078974,1,Medium
57,6.149782403411324,99,6.707126348021491,5,3.746404731651081,8.34393498541415,1,1,58.84669203797008,1,Medium
60,6.8788410987991515,73,7.243894019973074,2,6.825025375281893,5.272269096297847,4,0,51.14212022389897,1,Medium
90,3.7525990444266633,78,9.566163402107282,1,7.468643648053515,4.63058530128183,2,1,49.43503804213543,1,Medium
86,5.386956673430391,42,5.946967089424231,2,7.46081766002915,8.13040774425614,2,1,45.72483046587528,1,Medium
63,5.241591707261622,47,5.025132763049015,1,1.001840205029974,4.950714641084578,3,1,45.35287418851104,1,Medium
79,8.48047791130772,62,5.30048205189085,3,3.056431060088456,8.726061042014525,2,0,58.79003257752801,1,Medium
84,8.399639802821826,53,9.52383170840059,4,0.22583007720565096,5.866220003562022,1,0,65.00868199512131,1,Medium
70,8.326804693470432,95,8.237582324216817,2,6.841322759771782,5.961359578333639,2,0,59.55308214397975,1,Medium
86,0.11031614262465794,94,6.365203096639034,5,2.8700460961701904,4.064790354337072,2,1,45.5021416711028,1,Medium
54,7.495454844688883,66,5.885962505055955,3,5.048936223137878,8.206067602570243,5,0,54.673195348095945,1,Medium
68,7.586763901110048,93,6.471333683185572,1,5.719187504618309,4.679618518388114,1,1,54.114436661726245,1,Medium
63,6.783788228551418,68,5.573984636256401,2,3.438757357945243,8.63728346478111,2,1,53.50965276640374,1,Medium
75,7.562646578914526,78,9.707664551422205,1,2.451538692401944,6.951206931503241,2,1,63.67997978064511,1,Medium
53,8.419703714967087,92,8.921030871826334,1,7.697703280927557,8.705678889727414,4,0,60.01236148152522,1,Medium
74,4.7031905410178565,78,7.311955884562703,1,7.715905800190834,7.503559235186447,2,1,47.9376738055877,1,Medium
94,5.020502134884471,40,9.32481302557601,4,2.3154909442401754,4.494599632113944,2,1,55.19393365542047,1,Medium
91,1.2471405691139048,56,6.247291021466161,4,3.8370007739556646,8.593914020231098,5,0,46.14722269620166,1,Medium
74,3.853758830473618,80,8.585602842360966,5,7.782753269280179,4.418796909368498,1,1,48.64414575247169,1,Medium
67,6.433651799117843,69,9.280662495068718,2,0.03894726124402581,6.8722103234159935,3,1,62.02033372171566,1,Medium
89,7.803997761472745,92,6.783843558116363,3,3.301425987033194,5.03409528486978,1,1,62.809905217475546,1,Medium
57,2.1720909769121057,52,8.787322227253588,3,0.8036603974477474,8.51401106786731,4,0,47.54305868661338,1,Medium
88,1.378228991592354,60,6.475361746321546,3,4.073263724500821,9.46954736683676,1,1,43.88751189908996,1,Medium
89,6.630420045004922,58,6.494285676295154,1,0.1973596363238972,7.324756980149646,2,0,56.663686725743375,1,Medium
63,0.018798835249106416,92,5.53528589277093,4,3.255187451125023,7.162883765795083,4,0,41.716901300500446,1,Medium
81,1.7837258430732983,58,7.200290232546994,2,1.765592598282681,8.583779177953708,1,1,45.28199174168633,1,Medium
100,0.29071380343953734,96,8.648559532487111,1,4.266466899669926,4.030472877854363,4,1,48.35601156605035,1,Medium
87,1.6688511785487092,64,9.701104027856424,4,7.967949192805597,9.506551855810965,3,1,49.03574868720903,1,Medium
82,1.8131927992550523,61,8.018984959645481,4,6.404288841013981,5.18469290254679,1,1,41.995690273501964,1,Medium
72,3.876735947503942,70,9.315677688678695,2,6.765136732995371,9.904713302957424,2,0,49.62875464600059,1,Medium
64,4.023271246865559,56,9.112473246451135,2,5.082119898872647,8.417523687762774,4,0,48.95791085379003,1,Medium
82,8.742624706102378,94,5.8667152648764045,2,0.3324787861780685,8.645506886204027,5,1,71.70828604104551,1,High
74,5.101097124988252,62,7.429087144563157,1,1.654381408353153,7.937217882241639,4,0,53.59490553264344,1,Medium
66,7.234047656122863,71,5.584617677626957,5,7.40051645157644,6.829979096710962,5,1,56.23401352770438,1,Medium
82,1.0413735792028744,49,8.410765807808176,2,2.92890494343001,7.429766160166993,2,1,43.01300233641468,1,Medium
96,2.2543875546369385,49,9.74949834123038,5,0.8290938118463647,4.278417316090754,3,1,53.88993557365962,1,Medium
51,7.029434409786768,75,5.685447290393783,1,5.619242926929616,7.743757056592086,5,1,52.69033182557204,1,Medium
63,0.5280396046852809,47,8.669415654012706,5,2.395661791474037,7.756588611922281,3,0,42.24600216019993,1,Medium
89,4.865976622437531,93,8.161190754339305,3,2.1508553032333735,9.347204784410856,4,0,63.56627597267755,1,Medium
89,5.993689656629338,91,7.918025185040499,5,7.983819644466083,7.033938144581317,2,1,59.652895883104,1,Medium
100,6.02145644052481,59,6.950601173441696,2,6.865111400213235,4.462866244516366,5,1,54.311581144648606,1,Medium
88,0.2293281126804203,71,6.775658238769063,1,3.2635025469427283,5.837175522892487,4,0,40.701186735081286,1,Medium
100,3.221080042291855,89,5.22624594509444,2,7.8420896625319925,7.933776472685905,1,0,45.35031171535373,1,Medium
55,6.36490651049154,53,6.089543541260067,3,5.200905787353709,5.435553176508783,4,0,47.122340683146824,1,Medium
55,1.4899973614924344,89,5.075884411434134,2,5.936179615038082,5.683166931132406,3,1,37.76501560419351,0,Low
52,6.954156483280532,67,7.907085527910103,2,0.2521043446576927,8.922814098165121,2,0,57.53602572903263,1,Medium
56,7.459252088136745,85,5.529266179389544,2,0.9728420747844568,7.505918390576254,2,1,58.248626207573906,1,Medium
100,9.819691904461452,91,9.365096970148581,4,5.064681011969907,7.051164590641435,4,1,76.97056764738767,1,High
57,2.098419948564094,92,7.615715103485826,3,7.192191861195871,5.910711800834826,1,0,40.26046451606921,1,Medium
91,8.251306676661152,63,8.498449545293543,2,4.989949808700765,8.3855682155982,3,1,64.27516736259108,1,Medium
64,5.202965769186541,54,7.054285459202482,2,1.0721991545519343,5.726310606940176,4,0,50.51137641242328,1,Medium
96,3.7346259614417345,61,7.802899045005243,2,0.9260803699705971,8.422381105865052,4,1,57.48161893054039,1,Medium
78,1.2237675732517794,69,9.713295884833151,1,6.753487166592653,4.420608881604652,2,1,40.74133225499001,1,Medium
82,7.3550560648753756,43,5.4136701981183535,4,1.1144187096633145,9.187248049492503,3,1,59.53416278682204,1,Medium
79,2.358575991436871,52,6.269688859618481,1,4.161855684032203,6.997398780255597,1,1,39.53716666917939,0,Low
88,3.7142200187304573,98,8.899941634552722,4,0.29690655969841817,6.63104810019382,2,1,62.71184201410217,1,Medium
76,0.6254222689736844,62,5.493686034413329,2,0.645358139129419,7.666140469251547,4,1,43.10833193686344,1,Medium
85,8.01366915819519,47,5.378305519520554,3,5.3787861411429185,7.745152437377623,2,0,53.33170936165911,1,Medium
78,7.665885239716434,57,6.807706993770193,5,5.5134512834201335,4.792211061339973,2,0,54.70698060253122,1,Medium
87,7.336158300423125,51,5.460839792362162,5,2.731755252867539,8.53740153889728,5,1,62.40295134090647,1,Medium
82,2.9944351049188667,94,7.925392211031015,2,1.724878121944358,5.655569787700378,2,0,52.29097529767461,1,Medium
86,1.7348007426595724,70,6.1313762540829995,1,6.509682166058464,9.429771281019484,2,1,41.99671253247958,1,Medium
76,6.3755326447022975,53,9.478489815996863,3,1.7368258357591229,8.907103980488994,3,0,60.450068485358656,1,Medium
82,4.961663841132195,73,8.917500404226283,4,4.336216557331038,6.077596249208491,2,0,55.25239083874525,1,Medium
53,1.7825246690464158,57,8.49852603049738,2,7.745670726903244,8.846435759204287,1,1,37.09325681086209,0,Low
71,6.859112710498637,95,8.08472013692251,3,1.1828195028990702,6.138342995799425,4,0,64.59579972558086,1,Medium
51,9.911264318213037,73,9.317328651707317,3,7.527010139957671,4.605686089816244,3,1,60.781408200498085,1,Medium
59,7.4721958774203765,50,6.115310307713784,4,1.4631444245493492,9.771329432354248,2,0,56.06880780483795,1,Medium
54,7.399863866856117,80,9.365544213821138,3,4.5395456641858365,7.91561209129264,1,1,59.54513939215565,1,Medium
59,9.503127529305917,51,8.947461492120262,1,3.016061695669957,6.73659715997555,4,0,60.71539723575689,1,Medium
82,2.029363675749022,88,8.740804131938429,1,7.719428812014607,6.386640109186238,3,1,46.25516665715527,1,Medium
87,5.655499649214404,54,7.8062783903746205,1,2.1883362320154953,5.948232005549584,1,0,51.27100448074464,1,Medium
62,9.796467150338835,96,6.231220804853001,3,3.197264016686029,9.888685572574776,2,1,68.25724924587163,1,Medium
80,1.6529411097017455,70,7.117739579959482,1,7.862880942843364,4.808483590785444,5,0,39.05244389443931,0,Low
96,7.00251959444521,88,8.967853272694008,4,4.291763129507785,5.88883035352341,5,1,69.1829385307888,1,Medium
85,5.85810145971902,97,5.158892421786622,3,4.021040924970028,6.912985841695981,3,0,56.84729073827944,1,Medium
